Match.Number,Date,Player,Runs,Mins,BF,X4s,X6s,SR,Pos,Dismissal,Inns,Opposition,Ground,Overs,Balls,Mdns,Runs.Conc,Wkts,Econ,Pos.B,Inns.B,Dis,Ct,St,Ct.Wk,Ct.Fi,Score,Wickets.Lost,Team.Overs,RPO,Target,Result,Op.Score,Op.Wickets.Lost,Op.Overs,Op.RPO,Op.Target,Op.Inns,Average.wicket,Avg.NB.bat,Top3.NB,Top3.runs,Bat.Catches,Bat.fail,bat.BF20,Bat.120,Top3.BF,Dism.caught,Mid.fail,clean.bowled,bowl.maxw,bowl.low_econ4,bowl.comp4,bowl.nowkt,bowl.str.exp,bowl.34.wkt,bowl.high_econ
24,11/05/10,Harbhajan Singh,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Gros Islet,4,24,0,35,0,8.75,3,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,YK Pathan,13,10,9,2,0,144.44,6,caught,1,v Sri Lanka,Gros Islet,3,18,0,23,1,7.66,4,2,1,1,0,0,1,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,A Nehra,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Gros Islet,4,24,0,44,1,11,1,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,G Gambhir,41,52,32,3,0,128.12,2,caught,1,v Sri Lanka,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Gros Islet,4,24,0,30,2,7.5,2,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
24,11/05/10,RG Sharma,NA,NA,NA,NA,NA,NA,NA,NA,1,v Sri Lanka,Gros Islet,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,163,5,20,8.15,NA,0,167,5,20,8.35,164,2,32.6,14.3333333333,21,117,3,1,2,4,91,5,1,0,2,0,4,3,44,1,1
25,12/06/10,PP Ojha,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,11,2,2.75,3,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,22,1,5.5,4,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,V Kohli,26,30,21,3,1,123.8,5,not out,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,3,18,0,24,3,8,1,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,SK Raina,28,28,17,3,1,164.7,3,caught,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,YK Pathan,37,27,24,2,3,154.16,6,not out,2,v Zimbabwe,Harare,2,12,0,10,0,5,6,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,AB Dinda,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,3,18,0,27,2,9,2,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,PP Chawla,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,14,1,3.5,5,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,RG Sharma,10,22,15,1,0,66.66,4,stumped,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,M Vijay,5,3,5,1,0,100,1,caught,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
25,12/06/10,NV Ojha,2,12,9,0,0,22.22,2,caught,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,112,4,15,7.46,112,1,111,9,20,5.55,NA,1,28,6.3333333333,4.3333333333,35,3,2,2,3,31,3,0,0,3,3,3,1,27,3,0
26,13/06/10,RG Sharma,0,1,0,0,0,NA,5,not out,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,SK Raina,72,59,44,6,2,163.63,3,not out,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,V Kohli,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,YK Pathan,4,16,7,0,0,57.14,4,caught,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,A Mishra,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,21,1,5.25,4,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,AB Dinda,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,15,2,3.75,1,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,48,1,12,5,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,M Vijay,46,62,39,2,3,117.94,2,caught,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,NV Ojha,10,22,18,2,0,55.55,1,caught,2,v Zimbabwe,Harare,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,28,0,7,2,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
26,13/06/10,PP Ojha,NA,NA,NA,NA,NA,NA,NA,NA,2,v Zimbabwe,Harare,4,24,0,26,1,6.5,3,1,0,0,0,0,0,144,3,18,8,141,1,140,5,20,7,NA,1,48,12.4,19.3333333333,128,3,2,2,1,101,3,2,0,2,2,5,1,28,2,1
27,09/01/11,M Vijay,14,11,12,3,0,116.66,2,caught,1,v South Africa,Durban,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,RG Sharma,53,38,34,5,2,155.88,3,caught,1,v South Africa,Durban,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Durban,3,18,0,17,1,5.66,1,2,1,1,0,0,1,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,Yuvraj Singh,12,20,13,1,0,92.3,4,run out,1,v South Africa,Durban,4,24,0,20,1,5,5,2,0,0,0,0,0,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,MM Patel,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Durban,2,12,0,26,1,13,3,2,0,0,0,0,0,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,MS Dhoni,10,19,11,0,0,90.9,7,not out,1,v South Africa,Durban,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,YK Pathan,6,16,8,0,0,75,5,bowled,1,v South Africa,Durban,3,18,0,22,2,7.33,6,2,1,1,0,0,1,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Durban,4,24,0,33,1,8.25,4,2,0,0,0,0,0,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,A Nehra,NA,NA,NA,NA,NA,NA,NA,NA,1,v South Africa,Durban,4,24,0,22,2,5.5,2,2,1,1,0,0,1,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,SK Raina,41,29,23,2,3,178.26,6,caught,1,v South Africa,Durban,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
27,09/01/11,V Kohli,28,28,19,5,0,147.36,1,bowled,1,v South Africa,Durban,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,168,6,20,8.4,NA,1,147,9,20,7.35,169,2,28,10,10.3333333333,95,3,1,2,3,65,3,1,2,2,2,3,0,22,2,1
28,04/06/11,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,1,v West Indies,Port of Spain,4,24,1,27,1,6.75,1,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,SK Raina,2,5,6,0,0,33.33,5,caught,1,v West Indies,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,PA Patel,26,36,20,2,1,130,1,caught,1,v West Indies,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,1,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,Harbhajan Singh,15,5,7,1,1,214.28,8,not out,1,v West Indies,Port of Spain,4,24,0,25,2,6.25,2,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,V Kohli,14,15,12,2,0,116.66,3,caught,1,v West Indies,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,2,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,MM Patel,NA,NA,NA,NA,NA,NA,NA,NA,1,v West Indies,Port of Spain,4,24,0,35,1,8.75,4,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,S Dhawan,5,13,11,0,0,45.45,2,caught,1,v West Indies,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,R Ashwin,NA,NA,NA,NA,NA,NA,NA,NA,1,v West Indies,Port of Spain,4,24,0,30,1,7.5,3,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,YK Pathan,15,1,6,0,2,250,7,not out,1,v West Indies,Port of Spain,4,24,0,22,0,5.5,5,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,RG Sharma,26,33,23,0,2,113.04,6,bowled,1,v West Indies,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
28,04/06/11,S Badrinath,3,47,37,5,0,116.21,4,caught,1,v West Indies,Port of Spain,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,159,6,20,7.95,NA,1,143,5,20,7.15,160,2,26.5,3.5714285714,7.6666666667,45,3,3,3,2,43,5,2,1,2,1,5,1,27,2,0
29,31/08/11,R Ashwin,4,1,2,1,0,200,8,run out,1,v England,Manchester,4,24,0,37,0,9.25,4,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,P Kumar,1,5,4,0,0,25,9,bowled,1,v England,Manchester,4,24,0,27,1,6.75,1,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,MS Dhoni,8,15,8,1,0,100,7,caught,1,v England,Manchester,NA,NA,NA,NA,NA,NA,NA,2,1,0,1,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,RG Sharma,1,7,3,0,0,33.33,5,stumped,1,v England,Manchester,1,6,0,16,0,16,6,2,1,1,0,0,1,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,SK Raina,33,26,19,2,3,173.68,6,caught,1,v England,Manchester,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,R Dravid,31,23,21,0,3,147.61,3,caught,1,v England,Manchester,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,R Vinay Kumar,2,5,4,0,0,50,10,not out,1,v England,Manchester,3.3,21,0,35,0,10,2,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,MM Patel,0,1,1,0,0,0,11,caught,1,v England,Manchester,4,24,0,25,2,6.25,3,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,PA Patel,10,19,12,2,0,83.33,1,caught,1,v England,Manchester,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,V Kohli,4,5,5,0,0,80,4,caught,1,v England,Manchester,3,18,0,22,1,7.33,5,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
29,31/08/11,AM Rahane,61,49,39,8,0,156.41,2,caught,1,v England,Manchester,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,165,10,19.4,8.38,NA,0,169,4,19.3,8.66,166,2,16.5,8.5714285714,14.6666666667,102,2,3,2,3,72,7,3,1,2,0,3,3,35,2,2
30,29/10/11,R Ashwin,17,14,11,3,0,154.54,10,not out,1,v England,Kolkata,4,24,0,20,0,5,1,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,1,v England,Kolkata,2,12,0,19,0,9.5,5,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,YK Pathan,10,17,12,1,0,83.33,8,bowled,1,v England,Kolkata,3,18,0,34,1,11.33,2,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,RA Jadeja,0,1,1,0,0,0,7,bowled,1,v England,Kolkata,4,24,1,9,1,2.25,3,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,RV Uthappa,1,6,3,0,0,33.33,1,caught,1,v England,Kolkata,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,P Kumar,0,2,2,0,0,0,9,bowled,1,v England,Kolkata,1,6,0,13,0,13,4,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,MS Dhoni,21,44,26,0,1,80.76,6,run out,1,v England,Kolkata,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,V Kohli,15,21,16,3,0,93.75,3,caught,1,v England,Kolkata,2.4,16,0,13,1,4.87,6,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,AM Rahane,0,2,3,0,0,0,2,caught,1,v England,Kolkata,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,1,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,MK Tiwary,15,22,17,0,0,88.23,5,bowled,1,v England,Kolkata,NA,NA,NA,NA,NA,NA,NA,2,2,2,0,0,2,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
30,29/10/11,SK Raina,39,47,29,4,2,134.48,4,caught,1,v England,Kolkata,2,12,0,9,1,4.5,7,2,0,0,0,0,0,120,9,20,6,NA,0,121,4,18.4,6.48,121,2,13.3333333333,6.4285714286,1.3333333333,16,3,3,2,1,22,4,1,4,1,2,2,3,34,1,2
31,01/02/12,R Ashwin,15,30,16,1,0,93.75,8,not out,2,v Australia,Sydney,4,24,0,34,1,8.5,1,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,MS Dhoni,48,55,43,1,3,111.62,6,not out,2,v Australia,Sydney,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,G Gambhir,20,27,14,3,0,142.85,1,caught,2,v Australia,Sydney,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,SK Raina,14,23,15,1,0,93.33,4,bowled,2,v Australia,Sydney,3,18,0,22,1,7.33,4,1,2,2,0,0,2,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,RG Sharma,0,2,1,0,0,0,5,bowled,2,v Australia,Sydney,0.2,2,0,2,0,6,6,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,V Kohli,22,30,21,0,1,104.76,3,caught,2,v Australia,Sydney,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,R Sharma,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Sydney,3.4,22,0,27,1,7.36,5,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,RA Jadeja,7,9,8,1,0,87.5,7,caught,2,v Australia,Sydney,2,12,0,23,0,11.5,7,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,V Sehwag,4,2,3,1,0,133.33,2,caught,2,v Australia,Sydney,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Sydney,3,18,0,34,0,11.33,2,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
31,01/02/12,R Vinay Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Sydney,4,24,0,28,1,7,3,1,0,0,0,0,0,140,6,20,7,172,0,171,4,20,8.55,NA,1,23.3333333333,9,8,46,2,3,2,2,38,4,2,2,1,0,2,3,34,2,2
32,03/02/12,RA Jadeja,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,3,18,0,16,1,5.33,4,1,1,1,0,0,1,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,SK Raina,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,1,6,0,10,0,10,6,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,V Kohli,31,29,24,3,0,129.16,3,caught,2,v Australia,Melbourne,1,6,0,7,0,7,3,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,MS Dhoni,21,26,18,2,0,116.66,4,not out,2,v Australia,Melbourne,NA,NA,NA,NA,NA,NA,NA,1,3,2,1,2,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
32,03/02/12,P Kumar,NA,NA,NA,NA,NA,NA,NA,NA,2,v Australia,Melbourne,3,18,0,21,2,7,1,1,0,0,0,0,0,135,2,19.4,6.86,132,1,131,10,19.4,6.66,NA,1,67.5,20.25,22.6666666667,110,3,0,2,2,100,2,0,0,2,1,2,3,25,1,1
